predicted,actual
496.5712890625,512.5
662.897216796875,666.78
445.01019287109375,465.0
650.7936401367188,527.5
239.5226287841797,200.0
436.23223876953125,410.0
541.8662109375,477.5
574.0328979492188,548.85
328.6272888183594,328.85
489.9825134277344,550.0
303.92578125,307.5
828.7326049804688,745.0
371.9397888183594,344.73
470.55609130859375,462.66
377.0747375488281,362.5
315.1567077636719,300.0
337.5339050292969,328.85
365.17633056640625,335.66
575.0634155273438,587.4
440.6860656738281,421.84
418.1087646484375,392.5
402.19158935546875,392.36
727.3685913085938,810.0
656.4461669921875,677.5
399.9090270996094,380.0
421.99029541015625,415.0
319.08544921875,301.64
507.3748474121094,492.5
517.5521240234375,580.6
717.8908081054688,697.5
631.319091796875,666.78
385.6319885253906,381.02
326.108154296875,317.51
683.6195068359375,685.0
619.4577026367188,625.96
383.4447937011719,387.5
259.5068054199219,280.0
342.50494384765625,312.98
551.2117309570312,548.85
227.66139221191406,208.65
339.8116149902344,337.93
656.1466064453125,640.0
439.516845703125,465.0
524.0529174804688,622.5
715.2775268554688,564.72
709.7417602539062,716.68
653.3792114257812,612.5
458.23480224609375,358.34
597.430419921875,587.5
580.5851440429688,490.0
254.0078887939453,249.48
764.3463134765625,790.0
304.4665222167969,274.42
727.1427001953125,780.18
668.3638305664062,734.82
426.68048095703125,403.7
679.0895385742188,712.5
448.1766662597656,453.59
347.75311279296875,326.59
476.04864501953125,462.5
869.0027465820312,850.0
370.2527160644531,351.53
327.1398620605469,324.32
600.4840698242188,635.0
419.5947265625,407.5
695.142822265625,637.5
354.8209533691406,351.53
344.5037841796875,326.59
321.78375244140625,324.32
344.1226501464844,347.0
519.5260009765625,532.97
313.60882568359375,310.71
669.9745483398438,644.1
511.564453125,548.85
402.5377502441406,394.63
633.8133544921875,692.5
243.78306579589844,193.5
361.673828125,342.46
296.8594970703125,303.91
809.4863891601562,802.5
363.23443603515625,365.14
771.5349731445312,757.5
662.7523803710938,615.0
428.3851013183594,417.3
639.7669067382812,645.0
432.6147766113281,430.0
332.67767333984375,317.51
276.1576843261719,215.46
638.0094604492188,537.5
601.0614624023438,657.71
369.46990966796875,360.61
434.5643615722656,357.5
431.6054992675781,450.0
462.3249206542969,483.08
300.8143615722656,253.5
733.6790161132812,705.0
298.11810302734375,195.0
243.76345825195312,229.06
486.6970520019531,469.47
628.5928955078125,644.1
341.4490966796875,327.5
783.7576904296875,827.81
489.0311584472656,476.27
574.76220703125,576.06
407.80364990234375,281.23
272.97186279296875,263.08
594.174072265625,685.0
573.6721801757812,587.4
229.9358673095703,231.33
562.8572998046875,560.19
785.1058349609375,710.0
641.140869140625,612.5
340.3475646972656,337.93
611.0463256835938,632.5
243.07496643066406,217.72
688.8181762695312,728.02
649.5032348632812,655.0
466.5707092285156,467.2
593.1736450195312,555.0
190.57913208007812,163.29
637.2423706054688,664.51
553.8043212890625,532.5
636.57958984375,655.0
418.0777893066406,419.57
613.5824584960938,603.28
412.14617919921875,427.5
599.53662109375,555.65
321.5372619628906,324.32
441.9768981933594,517.5
587.6843872070312,525.0
561.1953125,587.5
585.1110229492188,555.0
371.7417297363281,367.5
584.3762817382812,617.5
447.1859436035156,472.5
554.3193359375,520.0
579.0125122070312,530.0
601.03857421875,590.0
692.8895874023438,650.0
389.805419921875,450.0
356.1697692871094,356.07
319.3392639160156,322.05
223.09521484375,201.85
334.0091247558594,315.25
769.375732421875,792.5
239.1775360107422,207.5
609.3258666992188,615.0
405.98675537109375,392.36
438.1069030761719,380.0
277.972900390625,274.42
430.46929931640625,470.0
762.1629028320312,782.45
417.1748046875,410.5
375.79498291015625,352.5
392.5267639160156,382.5
411.011962890625,382.5
512.1057739257812,569.26
282.7975158691406,276.69
370.7648620605469,353.8
579.382080078125,750.0
392.2585144042969,371.95
589.89111328125,564.72
375.2176208496094,390.09
373.1231689453125,360.0
432.4966735839844,446.79
347.8258972167969,340.19
290.3948669433594,278.96
400.2804260253906,390.09
541.2123413085938,519.36
571.3737182617188,566.99
423.8693542480469,455.0
735.5166015625,730.28
297.93096923828125,283.5
397.8630676269531,425.0
285.00689697265625,498.95
491.6225280761719,532.97
626.4476318359375,734.82
458.27850341796875,292.57
688.1421508789062,775.64
777.2495727539062,757.5
337.52911376953125,310.5
481.2595520019531,427.5
343.622802734375,300.0
580.4441528320312,557.5
397.9578857421875,390.09
304.6163024902344,288.03
364.7921447753906,353.8
292.55487060546875,288.03
372.9915771484375,362.5
600.2195434570312,659.98
379.6554260253906,399.16
251.62350463867188,242.67
679.28759765625,662.24
389.302734375,337.93
329.10491943359375,365.14
308.26519775390625,310.71
758.3019409179688,755.0
729.1571655273438,742.5
368.18597412109375,369.68
633.42919921875,637.5
464.08599853515625,451.32
799.1605224609375,512.5
606.2062377929688,596.47
307.37835693359375,292.57
367.771484375,342.46
326.9429016113281,255.0
750.82568359375,750.0
333.9734191894531,315.25
368.85919189453125,367.41
665.7382202148438,650.0
482.7390441894531,560.0
526.7890014648438,517.1
482.340576171875,480.0
435.1993408203125,387.82
290.440185546875,274.42
424.5246887207031,415.0
455.535888671875,446.79
374.30535888671875,358.34
812.7572631835938,832.5
453.13531494140625,392.5
325.30523681640625,319.78
550.9059448242188,595.0
529.5350952148438,532.5
763.5559692382812,765.0
391.73870849609375,464.93
642.9354858398438,637.5
542.9618530273438,517.1
789.3660278320312,620.0
640.2618408203125,642.5
509.6007995605469,485.0
569.078369140625,582.5
391.2332458496094,387.82
617.4215698242188,605.55
775.0004272460938,772.5
299.83544921875,294.84
337.69683837890625,324.32
530.1085815429688,387.5
491.9958801269531,485.34
358.040771484375,356.07
413.3934326171875,424.11
344.2546691894531,349.27
595.0891723632812,605.55
383.9061279296875,403.7
702.0728149414062,710.0
686.1360473632812,698.53
719.0990600585938,716.68
640.4666137695312,589.67
740.3966064453125,764.3
630.659912109375,623.69
345.8927917480469,360.0
654.8347778320312,620.0
351.7326965332031,317.51
397.74163818359375,455.0
268.2271423339844,251.74
690.39697265625,737.09
516.5516357421875,512.56
433.9567565917969,446.79
249.360595703125,269.89
402.54620361328125,437.72
456.6286926269531,462.5
564.1781616210938,566.99
692.4525146484375,707.6
714.752197265625,585.0
736.630126953125,672.5
497.91845703125,510.0
222.8170166015625,195.04
502.322998046875,503.49
495.4149169921875,521.63
627.1549072265625,607.81
741.5333862304688,727.5
385.697998046875,435.0
636.2982788085938,616.89
681.1445922851562,622.5
481.200439453125,483.08
732.326171875,743.89
324.91455078125,294.84
410.0575866699219,395.0
425.8846740722656,401.43
412.422119140625,424.11
739.1980590820312,820.0
252.22413635253906,226.8
691.3409423828125,734.5
348.298583984375,192.78
656.5183715820312,687.5
401.2635803222656,382.5
375.6310119628906,369.68
570.7163696289062,671.32
700.8048706054688,712.5
558.0328369140625,528.44
505.2303771972656,508.02
657.9299926757812,682.5
497.2558288574219,607.5
261.926513671875,269.89
603.2225952148438,647.5
534.033447265625,562.45
348.51043701171875,330.0
404.2960205078125,395.0
363.5138244628906,401.43
652.244140625,647.5
612.6065063476562,725.0
543.8601684570312,392.36
260.53753662109375,229.06
609.8138427734375,642.5
358.5893249511719,351.53
295.0359802246094,270.0
542.7720336914062,530.7
476.2562561035156,507.5
366.41363525390625,362.5
594.8607788085938,647.5
298.4909362792969,285.76
1002.9315795898438,1052.5
360.10589599609375,360.61
563.1640014648438,539.77
858.3629760742188,855.0
350.8426208496094,331.12
487.2229919433594,535.24
327.11346435546875,315.25
580.3598022460938,517.5
555.5305786132812,500.0
813.3646240234375,847.5
488.49188232421875,508.02
772.5069580078125,825.0
489.986572265625,489.88
540.9720458984375,553.38
550.733642578125,500.0
640.5927734375,587.5
503.1772155761719,430.0
531.4431762695312,532.5
229.538818359375,201.85
601.0554809570312,570.0
648.5015869140625,655.0
682.1595458984375,739.36
385.4294738769531,385.0
239.9667510986328,226.8
574.4279174804688,566.99
559.2531127929688,537.51
547.8335571289062,553.38
256.4964294433594,240.4
558.4694213867188,532.5
373.3116455078125,352.5
315.1395263671875,270.0
530.415771484375,514.83
590.8287353515625,598.0
383.730712890625,374.21
297.175537109375,294.84
455.3870849609375,453.59
312.6039123535156,283.5
284.0995178222656,249.48
616.645263671875,650.91
258.9225769042969,272.5
553.3621215820312,542.04
414.667236328125,355.0
319.0467529296875,303.91
348.1429443359375,352.5
568.2183837890625,625.96
367.68035888671875,376.48
495.1867370605469,492.5
626.0289916992188,630.0
551.83203125,582.5
610.6838989257812,562.5
351.42071533203125,325.0
580.8199462890625,595.0
322.4880676269531,322.05
330.9552917480469,312.5
404.0550842285156,465.0
714.6093139648438,670.0
559.899169921875,569.26
419.1961364746094,485.0
406.3000183105469,535.0
538.9118041992188,560.0
713.7039794921875,625.0
427.6847839355469,424.11
570.1397094726562,567.5
806.678955078125,910.0
649.3530883789062,637.5
649.2764892578125,652.5
663.9561767578125,685.0
352.373046875,347.5
495.5232238769531,500.0
561.7869873046875,555.65
560.8265991210938,675.0
469.1325378417969,447.5
676.4690551757812,625.0
573.3153076171875,569.26
619.406005859375,480.0
452.8995056152344,490.0
649.5807495117188,680.39
680.633544921875,666.78
451.5616455078125,423.0
441.3128662109375,455.86
862.3441772460938,885.0
736.634033203125,730.0
711.6209716796875,705.34
696.0048217773438,700.0
165.87991333007812,160.0
429.26019287109375,422.5
585.3673095703125,542.5
348.7010803222656,353.8
537.5164794921875,447.5
490.7640686035156,507.5
456.6858215332031,647.5
418.1747131347656,402.5
556.6150512695312,542.04
451.6737365722656,455.86
442.55108642578125,452.5
540.7291259765625,451.32
503.7430725097656,505.76
724.2808227539062,730.0
316.1522216796875,317.51
393.4466247558594,412.5
482.26202392578125,480.0
324.7408752441406,324.32
315.0108337402344,294.84
442.00848388671875,417.5
513.6000366210938,365.0
354.6697998046875,340.0
578.2477416992188,565.0
265.14111328125,258.55
703.9412231445312,765.0
663.9013671875,710.0
480.0146179199219,387.8
575.80419921875,596.47
464.0290222167969,322.05
553.0368041992188,566.99
323.9952087402344,360.0
664.8109741210938,670.0
489.077880859375,460.4
620.0844116210938,517.5
677.946044921875,637.5
761.3932495117188,747.5
362.197021484375,387.82
350.5161437988281,292.5
457.54925537109375,455.86
310.13580322265625,306.17
491.23193359375,420.0
438.5428466796875,430.91
461.3078918457031,455.0
534.1333618164062,587.5
663.2015991210938,659.98
617.0165405273438,637.3
574.3756713867188,546.58
470.49444580078125,439.98
408.6351318359375,287.5
376.8653564453125,358.0
624.3656616210938,455.0
215.02740478515625,213.19
305.7384338378906,290.0
534.8417358398438,449.06
382.2445068359375,373.0
417.7102355957031,410.5
410.7753601074219,605.0
727.8319702148438,775.0
445.73193359375,415.0
503.7895812988281,520.0
384.3912353515625,386.0
729.7571411132812,780.0
512.4804077148438,512.5
864.900634765625,805.0
465.3916015625,455.86
258.8653869628906,240.4
564.5803833007812,592.5
616.3612060546875,627.5
313.75347900390625,308.44
825.2825927734375,877.5
480.08099365234375,514.83
667.9072875976562,653.0
541.9828491210938,566.99
276.3174743652344,273.5
358.42852783203125,337.5
521.170166015625,528.44
486.146484375,492.15
499.3091125488281,475.0
560.5155029296875,560.0
537.2778930664062,544.31
806.479736328125,792.5
646.9019775390625,662.5
1018.07373046875,1045.0
618.5840454101562,623.69
301.0904846191406,303.91
259.9706115722656,272.5
326.5005798339844,326.59
372.4847106933594,352.5
674.0057373046875,658.0
396.263916015625,392.36
632.0304565429688,652.5
293.88848876953125,299.37
587.8246459960938,635.03
379.7326354980469,335.66
584.9586181640625,585.0
483.3622131347656,469.47
710.80517578125,655.0
663.8788452148438,667.5
322.7088928222656,328.85
267.6123962402344,258.55
658.003173828125,678.12
410.29229736328125,401.43
463.4145812988281,580.0
597.668212890625,576.06
435.40679931640625,442.5
617.5542602539062,610.08
480.31573486328125,392.5
582.2402954101562,580.6
543.60986328125,600.0
293.8965759277344,274.42
260.7549743652344,269.89
619.8504028320312,659.98
370.41876220703125,365.0
595.614013671875,565.0
747.2738037109375,785.0
609.2945556640625,594.21
731.5369873046875,743.89
360.62457275390625,378.75
492.3070068359375,514.83
635.6314697265625,616.89
457.75341796875,355.0
240.73890686035156,238.14
388.1336364746094,383.29
342.9272766113281,333.39
633.4874267578125,525.0
680.9487915039062,720.0
668.060546875,640.0
579.364501953125,405.0
431.51806640625,444.52
908.2761840820312,912.5
655.3309326171875,723.48
584.7401123046875,396.89
586.0399780273438,562.45
303.5037536621094,267.5
302.21484375,288.03
296.96240234375,292.5
756.4684448242188,450.0
531.621337890625,546.58
539.627685546875,567.5
376.793212890625,310.0
598.6858520507812,560.0
272.37579345703125,272.16
514.1593627929688,552.5
461.4611511230469,430.0
722.4595947265625,265.35
384.2128601074219,357.5
368.09454345703125,374.21
406.851318359375,419.0
381.9419860839844,356.07
252.5591583251953,240.4
454.28668212890625,445.0
535.0335693359375,540.0
706.664306640625,635.0
693.3379516601562,645.0
700.604248046875,762.5
708.5634155273438,692.5
664.938720703125,673.58
402.15484619140625,377.5
620.336669921875,635.03
412.34423828125,385.55
592.3245849609375,637.5
306.0089111328125,297.1
652.4965209960938,646.37
406.9974365234375,396.89
649.6093139648438,646.37
442.2298583984375,435.0
276.33013916015625,249.48
376.9984130859375,392.5
418.4428405761719,419.57
643.9572143554688,610.08
337.3836975097656,307.5
310.9556884765625,315.0
330.7522277832031,320.0
354.1441650390625,335.66
623.8292846679688,620.0
263.9697570800781,247.21
539.1298828125,508.02
704.53466796875,725.75
401.6900329589844,400.0
471.1925048828125,507.5
450.96026611328125,465.0
342.69342041015625,365.0
770.4827880859375,815.0
810.73291015625,670.0
554.6089477539062,483.08
711.9373779296875,734.82
244.8608856201172,226.8
595.4523315429688,607.81
674.702880859375,689.46
366.87713623046875,371.95
674.7314453125,645.0
628.9189453125,652.5
536.2302856445312,553.38
498.10308837890625,492.5
589.4196166992188,550.5
766.6666870117188,792.5
323.54595947265625,535.24
349.99774169921875,322.05
683.8894653320312,670.0
713.5942993164062,575.0
454.5737609863281,474.0
322.05999755859375,303.91
265.83258056640625,274.42
857.7063598632812,911.72
470.33929443359375,392.36
348.4007568359375,356.07
532.5912475585938,572.5
539.0588989257812,382.5
263.39898681640625,249.48
545.68408203125,562.5
428.0274353027344,417.5
640.071533203125,671.32
289.2786560058594,252.5
615.8486938476562,637.3
338.10382080078125,592.5
461.7637634277344,457.5
479.0310974121094,378.75
729.1981201171875,707.5
440.1718444824219,442.5
434.4861145019531,438.0
596.4268798828125,610.0
637.881103515625,621.42
639.27587890625,646.37
614.5612182617188,596.47
661.0371704101562,685.0
810.8878784179688,790.0
294.9808044433594,278.96
501.85223388671875,407.5
600.8031616210938,598.74
683.4908447265625,723.48
649.9537963867188,650.0
347.6505432128906,365.14
760.5400390625,735.0
690.570068359375,673.58
654.073486328125,641.83
752.95654296875,720.0
324.725830078125,355.0
531.9705810546875,515.0
600.8792114257812,535.0
507.2936706542969,525.0
529.5233764648438,555.0
336.30242919921875,340.19
310.0982666015625,306.17
578.5005493164062,576.06
282.36688232421875,299.37
631.2902221679688,465.0
462.9986877441406,403.7
601.4348754882812,560.0
355.59014892578125,376.48
389.0607604980469,400.0
637.5669555664062,632.76
717.6875,746.16
444.1416320800781,362.87
767.4100341796875,741.62
559.2981567382812,510.0
743.1502685546875,752.5
336.3498840332031,345.0
706.1317749023438,587.5
476.8778991699219,405.0
615.5053100585938,620.0
547.6666259765625,622.5
321.6315002441406,306.17
245.73643493652344,238.14
418.9546203613281,449.06
406.0413513183594,396.89
442.87921142578125,427.5
393.10614013671875,412.77
1023.4688110351562,1050.0
618.16650390625,616.89
539.6314086914062,362.87
320.39544677734375,300.0
562.2782592773438,500.0
790.916748046875,802.5
608.6735229492188,635.0
603.0511474609375,622.5
942.3135375976562,935.0
584.1090698242188,625.0
489.16741943359375,500.0
625.8099365234375,605.55
721.158203125,685.0
707.9994506835938,722.5
332.94964599609375,337.93
398.9870300292969,372.5
492.2485656738281,508.02
523.6142578125,507.5
510.01873779296875,505.76
718.3353271484375,790.0
564.233642578125,582.87
563.4151611328125,542.5
463.3459167480469,440.0
419.38726806640625,437.72
344.4903259277344,299.37
448.53106689453125,352.5
619.5173950195312,600.0
362.2998046875,350.0
714.0030517578125,734.82
625.6253051757812,512.5
326.2633056640625,300.0
318.678955078125,347.0
776.02587890625,817.5
589.077392578125,570.0
337.0277404785156,335.66
318.0885314941406,322.05
444.4783935546875,420.0
438.38018798828125,446.79
422.8354187011719,426.38
357.9808044433594,353.8
412.3975524902344,372.5
420.04229736328125,426.38
284.4713439941406,259.91
697.5076904296875,625.0
282.66693115234375,290.0
650.7017211914062,692.5
356.01947021484375,392.5
433.91668701171875,417.5
490.22918701171875,381.02
497.6900939941406,485.0
671.4310913085938,680.0
339.1753845214844,324.32
301.44232177734375,303.91
489.1875915527344,485.34
340.5982971191406,328.85
583.4530029296875,607.81
355.62548828125,337.93
318.8326416015625,344.73
566.8320922851562,572.5
364.5158386230469,422.5
301.18695068359375,278.96
614.2063598632812,605.0
334.6117858886719,315.0
363.5550231933594,365.14
649.1753540039062,669.05
593.8447875976562,530.0
543.8045654296875,573.79
638.5653076171875,642.5
361.26141357421875,360.61
467.55902099609375,453.59
517.9755859375,570.0
405.56951904296875,385.55
453.601318359375,421.84
525.2488403320312,539.77
718.185302734375,700.0
686.7824096679688,650.0
246.5301971435547,229.06
461.79541015625,464.93
636.6249389648438,377.5
650.7263793945312,635.03
600.6851806640625,580.0
625.2725219726562,657.71
287.6817932128906,182.5
463.1019592285156,421.84
562.998291015625,555.65
593.3735961914062,569.26
400.9798278808594,260.0
377.00592041015625,383.29
366.43414306640625,374.21
389.94415283203125,332.5
667.1427612304688,653.17
579.469482421875,566.99
398.7364807128906,372.5
566.6949462890625,573.79
750.5031127929688,555.0
417.63800048828125,415.04
355.21923828125,357.5
356.9366455078125,331.12
367.7106628417969,342.5
393.2472229003906,403.7
389.2209777832031,428.64
335.3595886230469,322.05
648.6134033203125,650.0
492.82989501953125,539.5
537.9193115234375,532.97
347.3670959472656,310.0
805.3839721679688,715.5
472.8453369140625,485.0
345.42486572265625,351.53
652.649658203125,627.5
276.1402587890625,258.55
705.404296875,670.0
609.86572265625,355.0
615.8484497070312,648.64
662.5531005859375,790.0
628.3819580078125,610.0
344.68426513671875,344.73
666.8353271484375,665.0
511.9256896972656,523.9
671.6461791992188,691.73
426.0401306152344,435.0
561.4266967773438,580.6
321.8587341308594,335.0
489.7989501953125,460.0
489.7430419921875,519.36
739.3245849609375,755.0
520.2340698242188,565.0
379.25341796875,387.5
609.0685424804688,623.69
373.6689758300781,420.0
440.509033203125,435.45
424.2634582519531,437.72
657.9606323242188,787.5
763.0371704101562,770.0
183.94969177246094,185.0
357.61962890625,353.8
604.7913818359375,576.06
341.0577392578125,390.09
432.41571044921875,419.57
534.0210571289062,542.04
589.5350341796875,570.0
369.0436706542969,360.61
324.0652770996094,328.85
687.740478515625,685.0
630.98681640625,800.0
386.7300720214844,372.5
459.7806396484375,458.0
437.459716796875,442.25
372.9635009765625,374.21
606.49658203125,637.3
419.8427429199219,402.5
323.360595703125,327.5
433.4123229980469,420.0
554.1753540039062,523.9
587.394287109375,587.4
381.314453125,378.75
334.2001953125,347.5
621.5383911132812,657.71
660.4620361328125,698.53
494.184814453125,510.5
663.9569702148438,696.26
358.86627197265625,374.21
619.9606323242188,614.62
326.84954833984375,304.0
334.7401123046875,344.73
408.44482421875,349.27
579.0726318359375,571.53
495.31072998046875,540.0
356.4136962890625,350.0
245.80795288085938,210.0
566.6658325195312,578.33
686.06982421875,535.0
364.7615661621094,235.0
301.0942687988281,290.3
735.6265869140625,520.0
360.5256652832031,345.0
92.52294921875,215.0
315.5279235839844,322.05
384.6497802734375,376.48
450.01007080078125,435.45
377.9409484863281,675.0
672.3018798828125,682.66
449.99847412109375,392.5
293.85186767578125,287.5
396.0193786621094,371.95
524.5813598632812,544.31
522.6730346679688,548.85
678.0321655273438,680.0
692.7418823242188,665.0
338.4349670410156,342.46
671.8405151367188,566.0
307.597412109375,307.5
674.3419799804688,610.0
404.813232421875,390.0
778.4982299804688,825.0
783.38134765625,805.0
565.7640380859375,564.72
721.9076538085938,730.0
375.19915771484375,360.0
711.70751953125,732.55
415.9564514160156,439.98
398.260009765625,375.0
450.4607238769531,420.0
361.2226257324219,326.59
325.7341003417969,322.05
230.6368865966797,220.0
357.20892333984375,322.05
647.6986694335938,635.0
598.700439453125,356.07
528.8864135742188,537.51
269.53948974609375,256.28
543.3572998046875,555.65
970.4985961914062,937.5
252.32931518554688,251.74
338.97894287109375,324.32
376.891845703125,381.02
742.9830932617188,585.0
400.48016357421875,419.57
773.1416015625,645.0
442.61895751953125,446.79
652.1536254882812,610.0
355.9101257324219,297.5
397.9927978515625,387.5
606.5460205078125,650.91
649.5133666992188,650.0
572.0196533203125,540.0
350.8922424316406,355.0
991.1712036132812,960.0
342.2333068847656,330.0
292.95465087890625,285.76
537.1266479492188,551.11
601.9474487304688,662.5
701.6368408203125,722.5
315.7574157714844,317.51
695.2472534179688,632.5
364.7521057128906,358.34
510.0536193847656,522.5
690.4627075195312,689.46
562.76220703125,620.0
478.2665710449219,487.5
659.6085205078125,697.5
647.4095458984375,692.5
835.385986328125,827.5
457.49835205078125,485.34
540.6595458984375,551.11
303.31170654296875,312.5
340.26641845703125,342.46
558.4259643554688,525.0
403.939697265625,410.5
452.9316101074219,422.5
557.410888671875,557.5
573.095703125,551.11
276.56451416015625,272.5
462.6322937011719,437.72
245.85643005371094,222.26
321.3658447265625,308.44
362.2406921386719,360.61
894.21630859375,882.5
902.7430419921875,925.0
630.9682006835938,632.5
626.196044921875,621.42
570.659912109375,432.5
590.8236083984375,670.0
343.85260009765625,362.87
602.3949584960938,648.64
263.79010009765625,258.55
625.70947265625,650.0
502.14984130859375,503.49
366.3536682128906,381.02
387.3297424316406,377.5
427.57818603515625,462.66
382.0868225097656,397.5
365.0146179199219,340.19
326.3840026855469,290.3
506.2106628417969,582.5
920.489013671875,885.0
630.9808349609375,570.0
572.6842651367188,600.0
321.48004150390625,310.71
714.4973754882812,757.5
333.80694580078125,328.85
784.5242309570312,739.36
397.62921142578125,395.0
343.49029541015625,317.51
237.62130737304688,215.46
593.4039306640625,620.0
834.300048828125,845.0
748.959228515625,805.0
871.4489135742188,805.0
561.877685546875,567.5
509.3895568847656,496.68
583.545654296875,591.94
727.3633422851562,700.0
249.3478240966797,238.14
616.3616333007812,630.0
837.9505004882812,960.0
655.9860229492188,652.5
373.93438720703125,377.5
551.6322631835938,522.5
365.7148742675781,367.5
430.1595153808594,446.79
258.93695068359375,260.82
515.3541259765625,517.1
407.3629455566406,415.04
623.8173828125,645.0
398.50970458984375,401.43
465.0198059082031,437.5
361.5697937011719,365.14
443.8589782714844,444.52
329.1991882324219,322.05
511.38916015625,494.42
633.1047973632812,664.51
532.1905517578125,475.0
490.5044250488281,462.66
527.1144409179688,480.0
719.4652709960938,675.0
567.8700561523438,470.0
497.001220703125,503.49
290.1780090332031,267.62
621.6780395507812,695.0
631.0850830078125,680.39
550.440185546875,540.5
735.5103759765625,757.5
389.12005615234375,387.82
616.1288452148438,616.89
882.3056030273438,878.0
584.1694946289062,585.0
642.52783203125,635.0
570.7094116210938,569.26
406.55621337890625,424.11
606.6454467773438,662.5
584.5245361328125,591.94
730.6185913085938,710.0
800.1367797851562,810.0
478.9307556152344,593.0
617.6091918945312,680.39
412.58184814453125,378.75
399.6370544433594,350.0
500.7321472167969,464.93
603.6710815429688,603.28
581.31591796875,357.5
480.1170349121094,410.0
465.4946594238281,432.5
304.234375,317.51
405.04150390625,410.0
410.16656494140625,462.66
575.453857421875,510.0
350.7979431152344,342.46
633.8626098632812,615.0
423.01092529296875,421.84
431.3140869140625,445.0
349.43475341796875,337.93
632.5386352539062,621.42
544.671875,510.0
450.3877258300781,435.0
761.416748046875,809.66
570.3576049804688,602.5
383.35406494140625,382.5
311.1315612792969,275.0
615.0867919921875,612.35
508.0704040527344,519.36
369.6509094238281,356.07
389.112060546875,374.21
591.3871459960938,428.64
766.1790161132812,800.0
652.2249145507812,657.5
691.0112915039062,705.34
782.9566650390625,810.0
336.9346923828125,335.66
724.9246826171875,771.11
594.1260986328125,545.0
724.8468627929688,670.0
256.39251708984375,244.94
799.9457397460938,796.0
490.7004699707031,300.0
546.205810546875,612.5
654.9840698242188,655.0
434.450927734375,396.89
458.5505676269531,460.4
372.2319030761719,355.0
645.8056640625,635.0
280.6644592285156,310.0
350.50555419921875,362.87
424.5799255371094,422.5
576.3941650390625,580.0
447.9833679199219,430.91
363.7947692871094,332.5
263.6916198730469,250.0
526.834716796875,519.36
520.9584350585938,525.0
588.4511108398438,567.5
783.2682495117188,300.0
621.5018920898438,520.0
521.2056884765625,514.83
710.964599609375,698.53
394.22039794921875,432.5
638.1405029296875,612.5
741.4188842773438,750.0
403.1991271972656,390.5
296.77557373046875,288.03
543.9811401367188,560.5
475.8739929199219,457.5
506.49609375,565.0
353.2447814941406,352.5
275.5144958496094,263.08
500.728271484375,485.0
410.2463684082031,310.0
354.95721435546875,347.0
688.2281494140625,665.0
720.5336303710938,732.5
356.9605407714844,367.41
470.716552734375,392.5
611.7601928710938,621.42
560.2470703125,500.0
357.6933898925781,305.0
367.04302978515625,375.0
613.6319580078125,632.76
443.39776611328125,495.0
450.6633605957031,444.52
306.28411865234375,401.43
328.7548522949219,340.0
800.0056762695312,762.5
333.3633117675781,317.51
325.9599914550781,335.0
507.06353759765625,607.5
505.0304260253906,537.5
472.5620422363281,400.0
579.73291015625,537.5
564.3325805664062,567.5
858.1298828125,845.0
520.6597900390625,512.56
314.91265869140625,317.5
370.9132385253906,385.55
666.8535766601562,665.0
377.7284851074219,392.36
774.2992553710938,865.0
248.04205322265625,233.6
392.6797790527344,392.5
773.8912353515625,752.5
583.0092163085938,591.94
516.8171997070312,525.0
796.7796020507812,75.0
228.35714721679688,197.5
553.8286743164062,490.0
417.6645202636719,419.57
524.09228515625,497.5
650.8374633789062,635.0
406.3323059082031,405.97
582.0117797851562,585.0
611.8093872070312,620.0
732.0828857421875,720.0
330.7134094238281,310.71
644.115966796875,645.0
734.8990478515625,730.28
542.9273071289062,475.0
361.3710632324219,560.0
383.8890075683594,396.89
577.743896484375,596.47
607.0618286132812,544.0
305.92919921875,317.51
397.61981201171875,387.82
687.4755859375,716.68
350.82373046875,362.87
798.4904174804688,815.0
422.4340515136719,432.5
621.31201171875,669.05
632.2523193359375,607.81
538.7888793945312,565.5
704.4752807617188,705.0
639.572265625,523.0
628.499267578125,610.08
447.9463806152344,365.14
254.6668701171875,247.21
602.2467041015625,598.74
516.473388671875,620.0
720.6485595703125,695.0
635.77587890625,669.05
481.87225341796875,589.67
288.51934814453125,265.35
423.5408020019531,437.72
451.03216552734375,457.5
499.3727722167969,489.88
637.5164184570312,622.5
378.98785400390625,381.02
375.9483337402344,675.0
288.4161376953125,278.96
456.4423522949219,435.0
385.0568542480469,390.09
340.71240234375,370.0
605.3197021484375,647.5
525.0054931640625,517.1
746.0259399414062,675.0
719.5194702148438,762.5
679.38330078125,698.53
657.8226928710938,669.05
446.1249084472656,577.5
296.96710205078125,281.23
581.4239501953125,620.0
469.96356201171875,478.54
384.72979736328125,365.0
529.208740234375,497.5
378.9209899902344,399.16
308.5296936035156,320.0
593.3579711914062,569.26
636.474365234375,647.5
769.3682250976562,807.5
382.6749267578125,387.82
452.2244873046875,503.0
586.3804321289062,542.5
458.0927734375,444.52
423.7076110839844,419.57
332.86102294921875,355.5
722.7330932617188,748.43
409.71240234375,387.82
509.2464599609375,517.1
473.8572082519531,430.0
793.9373168945312,765.0
342.2724609375,337.5
607.9237060546875,621.42
333.9190673828125,377.5
635.5392456054688,612.5
329.1472473144531,292.5
258.76318359375,229.06
641.8416137695312,628.23
233.25833129882812,219.99
